"id";"unique_id";"name";"strasse_nr";"plz";"art";"angebot";"lieferung";"beschreibung_lieferangebot";"selbstabholung";"angebot_selbstabholung";"fon";"w3";"mail";"montag";"dienstag";"mittwoch";"donnerstag";"freitag";"samstag";"sonntag"
"2052";"701";"Mariannne Reinke - Genähtes und mehr - Onlineshop";"Reichweindamm 44";"13627";"Anderes (bitte bei der nächsten Frage beschreiben)";"Geschenkartikel, Handmade-Artikel, Schlüsselanhänger, Schutzengel, genähte Geschenke";"FALSCH";"";"FALSCH";"";"+491746009509";"https://www.shop-marianne-reinke.de";"info@marianne-reinke.de";"";"";"";"";"";"";""
"141";"47";"catering Aleppo Al Shahba";"Dahrendorfzeile 12";"13627";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Pizza, Kubba, Arabisch Essen";"WAHR";"";"WAHR";"";"+4915774594558";"https://catering.aleppo.de";"Catering.aleppo@gmail.com";"06:00-18:00";"06:00-18:00";"06:00-18:00";"06:00-18:00";"06:00-18:00";"06:00-18:00";"06:00-18:00"
"3312";"1131";"Gezer Fleischmanufaktur Berlin GmbH";"Riedemannweg 61 bis 63";"13627";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Frische Hamburger Patties, port. Fleisch";"WAHR";"ganz Berlin";"WAHR";"Montag bis Freitag von 08:00 Uhr bis 15:00 Uhr und Samstag 08:00 Uhr bis 12:00Uhr";"+49303446007";"https://,Gezer-Fleisch.de";"bestellung@gezer-fleisch.de";"08:00-15:00";"08:00-15:00";"08:00-15:00";"08:00-15:00";"08:00-15:00";"08:00-12:00";""
"2817";"961";"Restaurant Stammhaus";"Rohrdamm 24 B";"13629";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Deutsche & Internationale Küche";"WAHR";"Lieferung nur in 13629 Berlin";"WAHR";"Bestellungen zum Abholen bis spätestens 16:00 Uhr";"+491636926605";"https://www.restaurant-stammhaus.de";"restaurant.stammhaus@gmail.com";"11:00-16:00";"11:00-16:00";"11:00-16:00";"11:00-16:00";"11:00-16:00";"11:00-16:00";"11:00-16:00"
"2409";"822";"BURGER KING DEUTSCHLAND GMBH";"Paulsternstraße 16";"13629";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"https://www.burgerking.de/menu";"WAHR";"https://www.burgerking.de/menu";"WAHR";"https://www.burgerking.de/menu";"";"https://www.burgerking.de/menu";"";"";"";"";"";"";"";""
"2112";"721";"WOHNWERK BERLIN";"Spandauer Damm 115";"14050";"Möbel";"Ihr Fachhändler in Berlin für Betten, Futons,Matratzen, Schlafsofas und mehr!";"WAHR";"Bundesweite Lieferungen";"WAHR";"-";"+493025208600";"https://www.wohnwerk-berlin.com/";"info@wohnwerk-berlin.com";"09:00-16:00";"09:00-16:00";"09:00-16:00";"09:00-16:00";"09:00-16:00";"";""
"2880";"983";"amica";"Stormstraße 6";"14050";"Mode / Bekleidung";"Casuel Wear";"WAHR";"";"WAHR";"Jederzeit";"+491723120666";"";"mode.amica@t-online.de";"";"";"";"";"";"";""
"195";"65";"Da Matteo";"Spandauer Damm 170";"14050";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Pizzerie";"WAHR";"";"WAHR";"";"";"";"";"11:00-22:00";"";"";"";"";"";""
"1059";"366";"Qualitätsreinigung mit Wäscherei";"Reichsstraße 107";"14052";"Anderes (bitte bei der nächsten Frage beschreiben)";"chemische Reinigung und Wäscherei mit Abhol- und Bring-Service (Gardinenreinigung, Bettwäschereinigung, Textilreinigung, Tischdeckenrenigung)";"WAHR";"Berlin";"FALSCH";"";"+49303018935";"https://qualitaetsreinigung24.de";"info@qualitaetsreinigung24.de";"09:00-18:00";"09:00-18:00";"09:00-18:00";"09:00-18:00";"09:00-18:00";"10:00-14:00";""
"297";"100";"Piccolo Mondo";"Reichsstraße 9";"14052";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Antipasti, Pizza, Pasta, Fisch, Fleisch, Dolce";"FALSCH";"";"WAHR";"";"+493030102030";"https://www.piccolo-mondo.de";"info@piccolo-mondo.de";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00"
"1074";"371";"Juwelier & Leihhaus";"Reichsstraße 107";"14052";"Anderes (bitte bei der nächsten Frage beschreiben)";"Juwelier + Pfandleihhaus + Ankauf + Verkauf von Schmuck, Gold und Uhren";"WAHR";"Pfandkredit und Ankauf / Verkauf von Schmuck, Gold, Silber, Diamanten und Uhren per Post (online)";"WAHR";"Juwelier & Leihhaus bietet Pfandkredite und Ankauf von Schmuck, Uhren, Gold, Silber, Diamanten, Edelmetallen, Münzen und Barren an";"+493091488999";"https://www.juwelier-leihhaus.de";"info@juwelier-leihhaus.de";"09:00-18:00";"09:00-18:00";"09:00-18:00";"09:00-18:00";"09:00-18:00";"09:30-14:00";""
"2631";"897";"Quint";"Reichsstraße 101";"14052";"Mode / Bekleidung";"Hochwertige Damenmode";"WAHR";"Ich liefer Berlinweit oder Sie holen bei mir im Geschäft ab";"WAHR";"Ich bitte um eine Whats App oder einen Anruf am Vortag";"+4915777590074";"https://www.quintberlin.de";"info@quintberlin.de";"";"";"";"";"";"";""
"2397";"818";"Joes Restaurant & Wirtshaus";"Theodor-Heuss-Platz 10";"14052";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Deutsche Küche, lecker und preiswert";"FALSCH";"";"WAHR";"Gerichte für 7,50 € und 9,90€ zum Abholen,";"+49302621020";"https://info@joes-berlin.de";"info@joes-berlin.de";"12:00-18:00";"12:00-18:00";"12:00-18:00";"12:00-18:00";"12:00-18:00";"12:00-18:00";"12:00-18:00"
"3168";"1082";"Fürstenplatz Apotheke";"Länderallee 38";"14052";"Gesundheit";"Apotheke, Arzneimittel, Medikamente";"WAHR";"Lieferungen nur in PLZ: 14052, 14050, 14055";"WAHR";"Bestellungen zum Abholen müssen uns spätestens bis 12:00 Uhr eingegangen sein für Abholnugen am gleichen Tag";"+49303053999";"https://www.fuerstenplatz-apotheke-berlin.de/";"bestellung@fuerstenplatz-apotheke.de";"08:00-19:30";"08:00-19:30";"08:00-19:30";"08:00-19:30";"08:00-19:30";"08:00-13:30";""
"2673";"911";"Abholschalter (by 40seconds Service GmbH)";"Thüringer Allee 5-11";"14052";"Anderes (bitte bei der nächsten Frage beschreiben)";"Liefer- und Abholservice für Restaurantleistungen, Lebensmittel, Getränke und Haushaltswaren";"WAHR";"Unsere aktuellen Liefergebiete sind auf der Webseite veröffentlicht.";"WAHR";"Bestellungen von Restaurantleistungen können bei Buchung bis 15:00 Uhr am nächsten Werktag abgeholt werden.";"+493089064210";"https://abholschalter.de/";"bestellung@40seconds.de";"";"";"";"";"";"";""
"2439";"832";"Blickcontact Augenoptik GmbH";"Reichsstraße 94";"14052";"Gesundheit";"Augenoptiker";"FALSCH";"";"WAHR";"Bestellungen bitte in der zeit von 10:00 bis 14:00 Uhr";"+49303024499";"https://www.blickcontact.de";"info@blickcontact.de";"10:00-14:00";"";"";"";"";"";""
"3483";"1188";"Salumeria Via Vai Specialità Italiane";"Reichsstraße 9";"14052";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Italienische Spezialitäten, hausgemachte Pasta, Fisch, Fleisch, Salumeria, große Weinauswahl";"FALSCH";"";"WAHR";"Bestellungen zum Abholen können telefonisch oder persönlich von 10:00 bis 17:30 Uhr stattfinden.";"+49303047741";"http://www.via-vai.de/";"info@via-vai.de";"12:00-18:00";"12:00-18:00";"12:00-18:00";"12:00-18:00";"12:00-18:00";"12:00-18:00";""
"1437";"494";"Papier Härtl";"Reichsstraße 21";"14052";"Bürobedarf";"Bürobedarf,Schreibwaren,Schulbedarf,Kopier-und Druckservice, Glückwunschkarten,Schreibgeräte vieler Marken, Briefmarken, DHL Paketservice,Stempelservice,Bastelbedarf und Künstlerbedarf";"WAHR";"Lieferungen nach Absprache möglich";"WAHR";"Bestellungen zum Abholen nehmen wir gerne per Telefon,Fax oder Email entgegen";"+49303041480";"https://www.papier-haertl.de";"haertl.papier@berlin.de";"08:30-18:30";"08:30-18:30";"08:30-18:30";"08:30-18:30";"08:30-18:30";"08:30-13:00";""
"2745";"936";"Mahanakhon Thai Cuisine";"Reichs Straße 3";"14052";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Thailändische Küche";"FALSCH";"";"WAHR";"";"+493086458501";"https://www.mahanakhon.info/";"info@mahanakhon.eu";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00";"13:00-20:00"
"3006";"1027";"BLOCK HOUSE Theodor-Heuss-Platz";"Theodor-Heuss-Platz 12";"14052";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"In ganz Deutschland steht BLOCK HOUSE für zarte Steaks und frische Produkte.";"FALSCH";"";"WAHR";"BLOCK HOUSE. Außer House! Auswählen! Anrufen! Abholen!";"+49303017091";"https://www.block-house.de/restaurant/theodor-heuss-platz/";"online@block-house.de";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00"
"1989";"679";"Reinweiss Blumen";"Reichsstraße 82";"14052";"Blumenladen";"Blumensträuße, Blumengestecke, Pflanzen, Vasen & Gefäße, Dekorationsartikel";"WAHR";"Lieferung in ganz Berlin";"WAHR";"Blumen, Vasen & Gefäße, Dekorationsartikel";"+49303059681";"https://www.reinweiss-blumen.de";"kontakt@reinweiss-blumen.de";"09:00-17:00";"09:00-17:00";"09:00-17:00";"09:00-17:00";"09:00-17:00";"09:00-13:00";""
"2247";"767";"Schumanns Marron";"Kastanienallee 20";"14052";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Regionale, Frische Produkte mediterrane Küche";"FALSCH";"";"WAHR";"täglich wechselnder Mittagstisch zu 7,90";"+493030108934";"https://www.schumannsmarron.de";"info@schumannsmarron.de";"12:00-15:00";"12:00-15:00";"12:00-15:00";"12:00-15:00";"12:00-15:00";"12:00-15:00";"12:00-15:00"
"255";"86";"Il Cardinale";"Olympische Straße 2";"14052";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Italienische Küche";"WAHR";"Unser aktuelles Angebot finden sie über unsere Homepage";"WAHR";"17-21 Uhr";"+491632982051";"https://www.ilcardinale.de";"il-cardinale@web.de";"";"17:00-21:00";"17:00-21:00";"17:00-21:00";"17:00-21:00";"17:00-21:00";"13:00-21:00"
"384";"129";"Tiroler Stuben Berlin";"Heerstraße 137";"14055";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Deutsche und österreichische Küche";"WAHR";"Lieferung im Umkreis von 5 Km vom Lokal";"WAHR";"Abholung und Lieferung von 12 - 21 Uhr";"+493030099466";"https://www.tiroler-stuben.com";"bestellung@tiroler-stuben.com";"12:00-21:00";"12:00-21:00";"12:00-21:00";"12:00-21:00";"12:00-21:00";"12:00-21:00";"12:00-21:00"
"3552";"295";"Zur Dicken Knolle";"Havelchaussee 115";"14055";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Deutsche Küche ,Hausgemachte Kuchen";"WAHR";"";"WAHR";"";"+491714526707";"https://www.die-dicke-knolle-berlin.de";"info@die-dicke-knolle-berlin.de";"";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00"
"1542";"529";"Breyer Modellbahnen";"Kaiserdamm 99";"14057";"Anderes (bitte bei der nächsten Frage beschreiben)";"Modelleisenbahn, Zubehör, Modellautos";"WAHR";"Wir liefern ab 19Uhr nach in Charlottenburg, Wilmersdorf, Spandau, Steglitz-Zehlendorf, Tiergarten, Moabit";"WAHR";"Bitte telefonisch oder per Email Abholzeit angeben. Mögliche Abholzeit ist Mo-Fr 10-18 Uhr";"+49303016784";"https://www.breyer-modellbahnen.de";"info@breyer-modellbahn.de";"10:00-18:30";"10:00-18:30";"10:00-18:30";"10:00-18:30";"10:00-18:30";"10:00-13:30";""
"1095";"378";"Milchwiese GmbH";"Kaiserdamm 19";"14057";"Anderes (bitte bei der nächsten Frage beschreiben)";"Milchpumpen mieten, Schöne Dinge für Kinder";"WAHR";"Wir liefern in Berlin, Potsdam und deutschlandweit (Online)";"WAHR";"Milchpumpen, Stillfreundliche Füttermethoden, Kinderbedarf";"+493089402044";"https://www.milchwiese.de";"info@milchwiese.de";"08:00-18:00";"08:00-18:00";"08:00-18:00";"08:00-18:00";"08:00-18:00";"09:00-13:00";""
"339";"114";"Brot und Schokolade";"Steifensandstraße 7";"14057";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Suppe, Quiche, Sandwich, Kuchen, Schokolade";"FALSCH";"";"WAHR";"Um (telefonische) Vorbestellung wird gebeten.";"+491782365805";"https://www.brot-und-schokolade.de";"brotundschokolade@yahoo.de";"11:00-15:00";"11:00-15:00";"11:00-15:00";"11:00-15:00";"11:00-15:00";"";""
"2133";"728";"Lakeside Interiors";"Neue Kantstraße 14";"14057";"Möbel";"Einrichtungshaus und Raumausstatter, Mobiliar, Leuchten, Teppiche, Stoffe, Farben, Accessoires";"WAHR";"Lieferung innerhalb Deutschland möglich. Ausland auf Anfrage. Auf Wunsch mit Auspacken, Aufstellen, Montage, Altmöbelrücknahme";"WAHR";"Abholung zwischen 11 und 19 Uhr möglich. Bitte vorher anrufen.";"+493025459930";"https://www.lakeside.de";"home@lakeside.de";"11:00-19:00";"11:00-19:00";"11:00-19:00";"11:00-19:00";"11:00-19:00";"10:00-16:00";""
"1905";"651";"Artnobilis Claudia&Mike Antiquitäten";"Suarezstraße 50-51";"14057";"Anderes (bitte bei der nächsten Frage beschreiben)";"Kunst und Antiquitäten,antikes Silber, Schmuck, Leuchter, Jugendstil, Art Deco, Sammlerstücke, Uhren, Lampen";"FALSCH";"";"WAHR";"";"+491737983190";"https://www.artnobilis.de";"artnobilis@yahoo.com";"";"";"";"";"";"";""
"1914";"654";"Eisen DÖRING, An der Kaiserdamm-Brücke";"Kaiserdamm 17";"14057";"Haushalt";"Schweizer Taschenmesser, Kochmesser, Kochtöpfe, Bratpfannen, Leitern, Rasenmäher, Akkuschrauber, Bohrmaschinen, Hailo-Leitern, Bügelbretter, Wäscheständer, Mülleimer, Thermosflaschen, Sämereien, Blumentöpfe, Blumenkästen, Blumenerde, Zargesboxen, Gartenmöbel, Sonnenschirme";"WAHR";"Nach Absprache";"WAHR";"Über 15000 Artikel aus unserem Eisenwaren- und Hausratsortiment, Gartenmöbel, Leitern, Rasenmäher Werkzeuge, Staubsauger. Staubsaugerbeutel, WC Sitze, WC Papier, Sonnenschirme, Kochmesser, Schweizer Taschenmesser. Akkuschrauber, Kochtöpfe, Einkochgläser, Weckgläser,Blumenerde,";"+49303216849";"https://www.eisen-doering.de";"info@eisen-doering.de";"09:00-18:30";"09:00-18:30";"09:00-18:30";"09:00-18:30";"09:00-18:30";"09:00-13:30";""
"381";"128";"Engelbecken";"Witzlebenstraße 31";"14057";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Alpenländische Küche";"WAHR";"Lieferungen im Umkreis von ca. 8 Minuten mit dem Auto. Genaue Lieferkarte auf der Website.";"WAHR";"Wir bieten Speisen von 13-20 Uhr an. Bestellungen können ab 11 Uhr aufgegeben werden.";"+49306152810";"https://www.engelbecken.de";"info@engelbecken.de";"13:00-20:00";"13:00-20:00";"13:00-20:00";"13:00-20:00";"13:00-20:00";"12:00-20:00";"12:00-20:00"
"651";"221";"Andys Diner & Bar";"Messedamm 10";"14057";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"American Food";"FALSCH";"";"FALSCH";"";"+491777829466";"http://www.andysdiner.de/";"ad-messe@online.de";"";"";"";"";"";"";""
"981";"340";"Lenhardt";"Neue Kantstraße 7";"14057";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Deutsche und russische Küche";"WAHR";"Lieferung Charlottenburg/Wilmersdorf und nach Absprache";"WAHR";"Da wir alles frisch kochen wäre eine Bestellung mit Zeitvorlauf (wenigstens halbe Stunde) empfehlenswert.";"+491637971946";"https://lenhardtliefert.de";"restaurant.lenhardt1@web.de";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00"
"2010";"686";"Kleine Fische";"Leonhardtstraße 21";"14057";"Anderes (bitte bei der nächsten Frage beschreiben)";"Kinderbekleidung und ausgewähltes Spielzeug";"WAHR";"Wir liefern in Charlottenburg. Darüberhinaus versenden wir mit DHL";"WAHR";"Bestellte Ware kann am Wunschtag zwischen 12 und 15 Uhr sowie nach Absprache abgeholt werden.";"+4928833324";"https://www.kleinefische.de";"info@kleinefische.de";"12:00-15:00";"12:00-15:00";"12:00-15:00";"12:00-15:00";"12:00-15:00";"";""
"3606";"1230";"Restaurant Schlossgarten";"Schloßstraße 64";"14059";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Deutsche Küche und Wildspezialitäten";"FALSCH";"";"WAHR";"Speisen zum Abholen von Dienstag- Sonntag von 12 - 19 Uhr. Vorbestellungen ab 11.30 Uhr unter 36702299";"+4936702299";"http://www.restaurant-schlossgarten-berlin.de";"restaurant-schlossgarten@web.de";"12:00-19:00";"12:00-19:00";"12:00-19:00";"12:00-19:00";"12:00-19:00";"12:00-19:00";"12:00-19:00"
"1569";"538";"designstore outlet";"Sophie-Charlotten-Straße 15";"14059";"Möbel";"Best brands - best price! Die besten Einrichtungsmarken zum besten Preis! Internationale Design-Kollektionen, Möbel, Leuchten, Wohn- und Büromöbel, Hotelausstattungen, Outlet Sale mit Sonderposten, reduzierter Ware, 2.Hand Luxus Hotelinventar,";"WAHR";"Wir liefern wie gewohnt aus! Berlin, Umland, national, international! Per Kurier, Paketdienst oder Spedition! Unter Beachtung aller Sicherheitsregeln!";"WAHR";"Abholungen sind nach Terminvereinbarung möglich! Unter Beachtung aller Sicherheitsregeln!";"+491773152484";"https://www.design-store.de";"mail@design-store.de";"";"";"";"";"";"";""
"3633";"1239";"Restaurant Die Eselin von A.";"Schloßstraße 61";"14059";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Deutsch-Mediterrane Küche z.B. Schnitzel, Konigsberger Klopse, Garnelen und Spargel.";"WAHR";"Charlottenburg und bis zu 5km und ab 6 km einen kleinen Obolus.";"WAHR";"";"+49302141484";"https://info@dieeselin.de";"info@dieeselin.de";"";"";"13:00-20:00";"13:00-20:00";"13:00-20:00";"13:00-20:00";"13:00-20:00"
"3135";"1071";"Berliner Fliesenmarkt";"Sophie-Charlotten-Straße 14";"14059";"Anderes (bitte bei der nächsten Frage beschreiben)";"Fliesenhandel";"WAHR";"Europaweite Lieferung, speziell Berlin/Brandenburg!";"WAHR";"Selbstabholung: Mo.-Fr. 10:00 - 19:00 Uhr // Samstag 09:00 - 16:00 Uhr";"+493032672530";"https://berlinerfliesenmarkt.de/";"info@berlinerfliesenmarkt.de";"10:00-19:00";"10:00-19:00";"10:00-19:00";"10:00-19:00";"10:00-19:00";"09:00-16:00";""
"1890";"646";"Restaurant Al mundo";"Horstweg 5";"14059";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Wir bieten seit 12 Jahren eine frisch zubereitete mediterrane Küche aus Leidenschaft an";"WAHR";"Sie können über Lieferando ihre ausgewählten Speisen bequem nach Hause liefern lassen.Oder Sie rufen unter der hinterlegten Handynummer an,bestellen und holen es zu ihrer Wunschzeit im Restaurant ab.(Täglich geöffnet v 12-14Uhr u 18-20.30 Uhr)";"WAHR";"Einfach die hinterlegte Handynummer wählen,bestellen und zur gewünschten Zeit im Restaurant abholen.";"+491749003514";"https://www.al-mundo.de";"kontakt.almundo@gmail.com";"10:00-14:00 & 18:00-20:30";"10:00-14:00 & 18:00-20:30";"10:00-14:00 & 18:00-20:30";"10:00-14:00 & 18:00-20:30";"10:00-14:00 & 18:00-20:30";"10:00-14:00 & 18:00-20:30";"10:00-14:00 & 18:00-20:30"
"396";"133";"TEAM GETRÄNKE";"Sophie-Charlotten-Straße 9-10";"14059";"Getränkemarkt";"Getränke, Milch, Kaffee, Tee, Kekse (über 11.000 Produkte)";"WAHR";"Lieferungen Berlinweit";"FALSCH";"";"+493054905000";"http://www.getraenke.team";"info@getraenke.team";"07:00-22:00";"07:00-22:00";"07:00-22:00";"07:00-22:00";"07:00-22:00";"07:00-22:00";"07:00-22:00"
"3531";"200";"Café Villa Oppenheim";"Schloßstraße 55";"14059";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Hausgemachte Kuchen, heiße und kalte Getränke, herzhafte Gerichte (auch vegan und vegetarisch)";"WAHR";"Lieferung nach Absprache innerhalb Charlottenburgs möglich";"WAHR";"Herzhafte Speisen, Getränke und Kuchen zum Mitnehmen: zurzeit täglich 12 bis 17 Uhr. Vorbestellung möglich.";"+4915774421989";"https://www.cafevillaoppenheim.de";"info@cafevillaoppenheim.de";"";"12:00-17:00";"12:00-17:00";"12:00-17:00";"12:00-17:00";"12:00-17:00";"12:00-17:00"
"2802";"956";"Buchhandlung Godolt";"Danckelmannstraße 50";"14059";"Buchhandlung";"Sorgfältig ausgewählte Literatur für Groß und Klein.";"FALSCH";"";"WAHR";"Bestellwünsche nehmen wir per E-Mail und telefonisch (bitte beachten Sie unsere verkürzten Öffnungszeiten!) entgegen. Nutzen Sie auch unseren Webshop mit Versandmöglichkeit!";"+493025058547";"https://www.buchhandlung-godolt.de/";"info@buchhandlung-godolt.de";"14:00-17:00";"14:00-17:00";"14:00-17:00";"14:00-17:00";"14:00-17:00";"10:00-13:00";""
"759";"259";"Opera Italiana";"Spandauerdamm 5";"14059";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Pizza,Pasta";"FALSCH";"";"WAHR";"";"+493034703626";"https://www.opera-italiana.com";"mangiare@opera-italiana.com";"";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00";"12:00-20:00"
"2640";"900";"Mayer´s Toner Büro";"Waldallee 61";"14089";"Bürobedarf";"Verbrauchsmaterial im Bürobereich";"WAHR";"Webseite : www.mtb.berlin";"FALSCH";"";"+4930881011";"";"mtb-berlin@web.de";"";"";"";"";"";"";""
"3171";"1083";"Gutshaus Neukladow";"Neukladower Allee 9 - 12";"14089";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Genießen Sie direkt an der Havel unsere frische Auswahl an Kuchen, Torten, Snacks und regionalen Speisen, einer reichhaltigen Auswahl an Getränken";"FALSCH";"";"WAHR";"THEKENVERKAUF - TÄGLICH zw. 12:00 Uhr und 17:00 Uhr";"+493025740910";"https://www.gutshausneukladow.de/";"events@gutshausneukladow.de";"12:00-17:00";"12:00-17:00";"12:00-17:00";"12:00-17:00";"12:00-17:00";"12:00-17:00";"12:00-17:00"
"267";"90";"India Haus";"König Straße 14a";"14109";"Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.)";"Indische Spezialitäten";"FALSCH";"";"WAHR";"";"+493048624869";"https://indiahaus-wannsee.de";"";"11:00-20:00";"11:00-20:00";"11:00-22:00";"11:00-22:00";"11:00-22:00";"11:00-22:00";"11:00-22:00"
